user_id,version,1 - arrivée souscription,2 - estimateur,3 - devis & info persos,4 - services & options,5 - PCE / PDL,6 - Facturation & paiement,7 - Récap,8 - Fini !,phonenumber,has_elec,has_gas,elec_annual_consumption,gas_annual_consumption
748,B,True,True,True,False,False,False,False,False,,False,False,,
749,A,True,True,True,True,True,False,False,False,+33 2 50 28 13 42,True,False,4598.0,
750,B,True,True,True,False,False,False,False,False,,False,False,,
751,A,True,True,False,False,False,False,False,False,,False,False,,
752,B,True,False,False,False,False,False,False,False,,False,False,,
753,A,True,True,True,True,False,False,False,False,02 12 16 22 29,True,False,4616.0,
754,A,True,True,True,True,True,False,False,False,03 98 69 67 31,True,True,1850.0,3824.0
755,B,True,True,True,True,False,False,False,False,+33 2 06 14 02 07,True,False,3921.0,
756,A,True,True,True,True,True,True,True,True,02 91 46 90 12,True,False,4896.0,
757,B,True,True,True,True,True,True,True,False,+33 3 31 39 03 35,True,False,3629.0,
758,A,True,True,True,True,False,False,False,False,01 14 10 04 21,True,False,4976.0,
759,B,True,True,True,True,True,False,False,False,02 64 56 30 49,False,True,,3606.0
760,B,True,True,False,False,False,False,False,False,,False,False,,
761,B,True,True,False,False,False,False,False,False,,False,False,,
762,B,True,True,True,False,False,False,False,False,,False,False,,
763,B,True,True,True,True,True,True,True,False,+33 1 93 38 28 38,True,False,3222.0,
764,A,True,True,False,False,False,False,False,False,,False,False,,
765,A,True,True,True,True,True,False,False,False,+33 2 57 22 23 22,True,False,4565.0,
766,A,True,True,True,True,True,True,True,True,06 63 62 72 63,False,True,,3300.0
767,A,True,True,True,True,False,False,False,False,02 02 22 04 54,True,True,1044.0,3876.0
768,B,True,False,False,False,False,False,False,False,,False,False,,
769,A,True,True,True,True,True,False,False,False,01 14 13 93 57,True,True,1356.0,3899.0
770,B,True,False,False,False,False,False,False,False,,False,False,,
771,A,True,True,False,False,False,False,False,False,,False,False,,
772,A,True,True,False,False,False,False,False,False,,False,False,,
773,A,True,True,True,False,False,False,False,False,,False,False,,
774,A,True,True,True,True,False,False,False,False,06 06 47 05 95,True,False,4600.0,
775,B,True,True,False,False,False,False,False,False,,False,False,,
776,B,True,True,True,True,True,True,True,True,06 82 32 31 52,True,True,1680.0,3152.0
777,A,True,True,True,True,True,False,False,False,+33 1 81 81 93 13,True,False,3451.0,
778,B,True,True,True,True,True,True,True,True,03 98 43 39 34,True,True,1769.0,3448.0
779,A,True,True,True,True,True,True,True,True,+33 1 63 60 17 31,True,False,4117.0,
780,B,True,False,False,False,False,False,False,False,,False,False,,
781,A,True,True,True,True,True,False,False,False,+33 2 11 12 52 19,True,False,4084.0,
782,B,True,True,True,True,True,True,True,True,+33 6 74 17 46 46,True,False,4390.0,
783,A,True,False,False,False,False,False,False,False,,False,False,,
784,A,True,True,True,True,True,True,True,True,03 69 03 99 13,True,False,3849.0,
785,B,True,True,False,False,False,False,False,False,,False,False,,
786,B,True,True,True,True,False,False,False,False,+33 4 64 33 88 43,False,True,,3975.0
787,B,True,True,False,False,False,False,False,False,,False,False,,
788,B,True,True,False,False,False,False,False,False,,False,False,,
789,A,True,True,True,False,False,False,False,False,,False,False,,
790,B,True,True,False,False,False,False,False,False,,False,False,,
791,A,True,True,True,True,True,True,True,True,+33 7 30 75 73 27,True,False,3591.0,
792,A,True,True,True,False,False,False,False,False,,False,False,,
793,B,True,True,True,True,False,False,False,False,+33 3 89 33 33 33,True,True,1169.0,3066.0
794,B,True,False,False,False,False,False,False,False,,False,False,,
795,A,True,True,True,True,True,True,True,False,07 29 27 69 29,True,False,4215.0,
796,B,True,True,False,False,False,False,False,False,,False,False,,
797,A,True,True,True,True,True,True,True,True,+33 1 08 79 94 01,True,False,4371.0,
798,A,True,True,True,True,True,True,True,True,+33 1 18 11 27 11,True,False,4927.0,
799,A,True,True,False,False,False,False,False,False,,False,False,,
800,A,True,True,True,True,False,False,False,False,+33 4 86 14 31 32,True,False,4134.0,
801,B,True,True,True,True,True,False,False,False,03 22 05 03 30,True,False,3029.0,
802,B,True,True,True,False,False,False,False,False,,False,False,,
803,B,True,True,False,False,False,False,False,False,,False,False,,
804,A,True,True,True,True,True,False,False,False,+33 1 21 98 53 71,True,True,1066.0,3837.0
805,A,True,True,True,True,False,False,False,False,+33 2 69 64 62 16,True,False,3821.0,
806,B,True,True,False,False,False,False,False,False,,False,False,,
807,A,True,True,True,True,True,True,True,True,07 69 13 73 36,True,False,3287.0,
808,B,True,True,True,True,True,False,False,False,+33 1 16 04 33 19,True,False,4746.0,
809,B,True,False,False,False,False,False,False,False,,False,False,,
810,A,True,True,True,True,False,False,False,False,+33 2 82 63 63 55,True,False,4290.0,
811,B,True,True,True,True,True,True,True,True,02 65 44 21 25,True,False,3980.0,
812,B,True,True,True,True,True,True,True,True,04 47 01 44 11,True,False,4980.0,
813,B,True,True,False,False,False,False,False,False,,False,False,,
814,A,True,True,True,True,True,False,False,False,+33 6 25 98 33 31,True,False,3034.0,
815,A,True,True,True,True,False,False,False,False,+33 2 15 02 42 32,True,False,4702.0,
816,B,True,True,True,False,False,False,False,False,,False,False,,
817,B,True,True,True,True,True,True,True,True,+33 2 22 70 96 25,True,False,4315.0,
818,A,True,True,False,False,False,False,False,False,,False,False,,
819,A,True,True,True,True,False,False,False,False,+33 6 65 66 74 59,True,False,4920.0,
820,B,True,True,True,True,True,True,True,True,04 23 82 65 40,True,False,3296.0,
821,A,True,True,True,False,False,False,False,False,,False,False,,
822,B,True,True,True,True,False,False,False,False,+33 1 36 12 00 93,True,False,4019.0,
823,A,True,True,True,True,True,False,False,False,06 25 33 68 85,True,False,3329.0,
824,A,True,True,True,True,False,False,False,False,04 88 40 26 64,True,False,4003.0,
825,B,True,True,True,False,False,False,False,False,,False,False,,
826,B,True,True,True,True,True,True,True,True,06 52 90 92 89,True,False,4237.0,
827,B,True,True,False,False,False,False,False,False,,False,False,,
828,A,True,True,True,True,True,True,False,False,+33 2 83 62 52 23,True,False,4432.0,
829,B,True,False,False,False,False,False,False,False,,False,False,,
830,A,True,True,False,False,False,False,False,False,,False,False,,
831,A,True,True,True,True,True,True,True,True,01 73 19 20 48,True,False,3215.0,
832,B,True,False,False,False,False,False,False,False,,False,False,,
833,B,True,True,True,False,False,False,False,False,,False,False,,
834,A,True,True,True,True,False,False,False,False,+33 6 23 52 48 62,True,False,4958.0,
835,B,True,True,True,True,True,False,False,False,04 24 64 43 73,True,True,1803.0,3955.0
836,A,True,True,True,True,True,True,True,True,07 10 50 92 72,True,False,4477.0,
837,A,True,True,False,False,False,False,False,False,,False,False,,
838,B,True,True,True,True,True,True,True,True,+33 3 76 55 07 13,True,True,1420.0,3833.0
839,B,True,True,False,False,False,False,False,False,,False,False,,
840,A,True,True,True,True,False,False,False,False,07 83 92 75 58,True,False,3727.0,
841,A,True,True,True,True,True,True,True,True,+33 1 20 37 72 48,True,False,4764.0,
842,A,True,True,True,False,False,False,False,False,,False,False,,
843,A,True,True,False,False,False,False,False,False,,False,False,,
844,B,True,True,True,True,True,False,False,False,03 25 62 49 29,True,False,3097.0,
845,A,True,True,False,False,False,False,False,False,,False,False,,
846,A,True,True,True,True,True,False,False,False,+33 2 34 26 95 94,True,True,1326.0,3106.0
847,B,True,True,True,True,True,True,True,True,+33 2 62 52 41 55,True,True,1312.0,3072.0
848,B,True,False,False,False,False,False,False,False,,False,False,,
849,A,True,True,True,True,True,True,True,True,+33 1 30 31 45 49,True,False,4466.0,
850,B,True,True,False,False,False,False,False,False,,False,False,,
851,A,True,True,True,True,False,False,False,False,+33 2 91 82 23 96,True,True,1067.0,3300.0
852,A,True,False,False,False,False,False,False,False,,False,False,,
853,A,True,True,True,False,False,False,False,False,,False,False,,
854,A,True,False,False,False,False,False,False,False,,False,False,,
855,B,True,False,False,False,False,False,False,False,,False,False,,
856,A,True,True,False,False,False,False,False,False,,False,False,,
857,A,True,True,True,True,True,True,True,True,+33 7 51 33 63 57,True,False,3124.0,
858,B,True,False,False,False,False,False,False,False,,False,False,,
859,B,True,True,True,True,True,True,True,True,+33 2 04 93 09 58,True,False,3187.0,
860,B,True,True,True,True,False,False,False,False,+33 2 02 72 13 57,True,False,3339.0,
861,B,True,True,False,False,False,False,False,False,,False,False,,
862,B,True,False,False,False,False,False,False,False,,False,False,,
863,B,True,True,True,True,True,True,True,True,06 92 39 72 77,True,False,4535.0,
864,B,True,True,False,False,False,False,False,False,,False,False,,
865,B,True,True,True,True,True,False,False,False,03 89 25 86 14,True,False,3703.0,
866,A,True,True,True,True,True,True,True,True,+33 1 29 51 12 00,True,True,1135.0,3886.0
867,B,True,False,False,False,False,False,False,False,,False,False,,
868,A,True,True,True,True,True,False,False,False,+33 1 11 69 18 48,False,True,,3048.0
869,B,True,True,True,True,True,False,False,False,+33 1 91 10 44 32,True,True,1761.0,3276.0
870,B,True,True,False,False,False,False,False,False,,False,False,,
871,A,True,True,True,False,False,False,False,False,,False,False,,
872,A,True,True,True,False,False,False,False,False,,False,False,,
873,A,True,True,False,False,False,False,False,False,,False,False,,
874,A,True,True,True,True,True,True,False,False,04 55 51 82 47,True,False,4921.0,
875,A,True,True,True,False,False,False,False,False,,False,False,,
876,A,True,True,True,True,True,False,False,False,03 33 30 62 01,True,False,4611.0,
877,A,True,True,True,True,True,False,False,False,01 15 71 32 85,True,False,4694.0,
878,A,True,True,True,True,False,False,False,False,+33 3 31 17 93 86,True,False,4061.0,
879,A,True,True,False,False,False,False,False,False,,False,False,,
880,A,True,True,True,True,True,True,False,False,01 19 44 32 66,True,False,3074.0,
881,A,True,True,True,True,True,True,True,True,01 25 81 48 80,True,False,4714.0,
882,A,True,True,False,False,False,False,False,False,,False,False,,
883,A,True,True,True,True,False,False,False,False,01 66 71 96 11,True,False,4596.0,
884,A,True,True,True,True,True,True,True,True,+33 6 44 85 68 84,True,False,4666.0,
885,B,True,True,True,True,True,False,False,False,02 32 30 24 42,True,False,4500.0,
886,A,True,False,False,False,False,False,False,False,,False,False,,
887,B,True,True,True,True,False,False,False,False,+33 2 46 19 62 69,True,False,4737.0,
888,A,True,False,False,False,False,False,False,False,,False,False,,
889,B,True,False,False,False,False,False,False,False,,False,False,,
890,B,True,True,True,True,False,False,False,False,+33 3 95 97 09 45,False,True,,3242.0
891,A,True,True,True,False,False,False,False,False,,False,False,,
892,B,True,False,False,False,False,False,False,False,,False,False,,
893,A,True,True,False,False,False,False,False,False,,False,False,,
894,B,True,True,False,False,False,False,False,False,,False,False,,
895,B,True,False,False,False,False,False,False,False,,False,False,,
896,B,True,True,False,False,False,False,False,False,,False,False,,
897,B,True,True,True,True,True,True,True,False,+33 2 96 40 42 91,True,False,4328.0,
898,B,True,True,True,True,True,False,False,False,03 17 45 91 66,True,False,4914.0,
899,B,True,False,False,False,False,False,False,False,,False,False,,
900,A,True,True,False,False,False,False,False,False,,False,False,,
901,B,True,True,True,True,True,True,True,False,03 92 99 22 05,True,True,1058.0,3218.0
902,B,True,True,True,True,True,True,True,True,06 39 90 09 20,True,False,4277.0,
903,B,True,True,True,True,True,True,True,True,02 30 67 91 64,True,False,3360.0,
904,B,True,True,False,False,False,False,False,False,,False,False,,
905,A,True,True,True,True,True,True,True,True,01 18 13 03 79,True,False,4830.0,
906,B,True,True,True,True,True,True,True,True,+33 2 21 46 03 53,True,False,4810.0,
907,A,True,True,True,True,True,True,True,True,+33 2 02 22 00 49,True,True,1111.0,3921.0
908,A,True,True,True,False,False,False,False,False,,False,False,,
909,B,True,True,True,True,True,True,False,False,06 72 78 35 08,True,False,4007.0,
910,B,True,True,True,True,True,False,False,False,+33 1 19 35 13 83,False,True,,3123.0
911,B,True,True,True,True,True,True,True,True,06 32 99 76 24,True,True,1920.0,3161.0
912,A,True,True,True,True,True,True,False,False,03 08 34 36 95,True,True,1590.0,3922.0
913,B,True,True,True,True,True,False,False,False,+33 3 38 65 74 11,True,False,4225.0,
914,B,True,True,True,True,False,False,False,False,+33 2 93 54 17 06,True,False,4661.0,
915,B,True,True,True,True,True,True,True,True,+33 1 83 21 29 80,True,False,3576.0,
916,B,True,True,False,False,False,False,False,False,,False,False,,
917,A,True,True,True,True,True,True,True,True,+33 1 11 15 01 20,True,False,4519.0,
918,A,True,True,True,True,False,False,False,False,+33 4 84 84 73 32,True,False,4100.0,
919,B,True,True,True,True,False,False,False,False,04 05 74 60 31,True,False,4147.0,
920,A,True,True,True,True,True,True,True,True,+33 3 37 37 67 11,True,False,4448.0,
921,B,True,True,True,True,False,False,False,False,+33 2 23 46 88 64,True,False,3631.0,
922,A,True,True,True,True,True,True,True,True,+33 6 57 33 87 53,False,True,,3441.0
923,B,True,True,True,False,False,False,False,False,,False,False,,
924,B,True,True,True,True,True,True,True,True,+33 3 48 33 51 88,True,False,4547.0,
925,B,True,True,False,False,False,False,False,False,,False,False,,
926,A,True,True,True,False,False,False,False,False,,False,False,,
927,A,True,True,True,True,True,True,True,True,01 11 31 16 94,True,False,3350.0,
928,B,True,True,True,True,True,False,False,False,+33 6 12 92 81 24,True,False,3968.0,
929,B,True,False,False,False,False,False,False,False,,False,False,,
930,B,True,True,False,False,False,False,False,False,,False,False,,
931,B,True,True,True,True,True,True,True,True,+33 7 72 72 77 58,True,False,3156.0,
932,A,True,True,True,True,True,True,True,True,02 70 05 20 31,True,False,4085.0,
933,A,True,True,True,True,False,False,False,False,02 60 10 05 14,True,False,3767.0,
934,A,True,True,True,True,True,False,False,False,02 20 76 22 93,True,True,1082.0,3254.0
935,B,True,True,True,True,True,True,False,False,06 71 92 46 72,True,True,1885.0,3563.0
936,B,True,True,True,True,False,False,False,False,04 41 84 41 34,True,False,3941.0,
937,A,True,True,True,True,True,True,True,True,06 31 63 62 61,True,False,4243.0,
938,A,True,True,True,True,True,False,False,False,+33 1 59 87 15 97,True,False,4434.0,
939,A,True,True,True,True,True,False,False,False,03 30 57 63 06,True,False,4015.0,
940,B,True,False,False,False,False,False,False,False,,False,False,,
941,B,True,True,True,False,False,False,False,False,,False,False,,
942,A,True,True,True,True,True,True,True,True,+33 3 99 63 88 84,True,False,4927.0,
943,B,True,True,True,True,True,True,True,True,+33 3 83 70 17 16,True,False,3965.0,
944,A,True,False,False,False,False,False,False,False,,False,False,,
945,B,True,True,True,True,True,True,True,True,+33 3 63 31 63 66,True,False,3001.0,
946,B,True,True,True,True,True,True,True,True,07 71 29 77 37,True,True,1377.0,3214.0
947,A,True,True,False,False,False,False,False,False,,False,False,,
948,B,True,True,True,True,True,True,True,False,+33 4 34 14 52 43,True,False,3647.0,
949,A,True,True,True,True,True,True,True,True,03 50 02 81 70,True,False,3011.0,
950,B,True,True,True,True,True,True,True,False,03 78 61 90 92,True,False,3628.0,
951,A,True,True,False,False,False,False,False,False,,False,False,,
952,B,True,True,True,True,True,True,True,True,+33 2 42 63 11 31,True,False,4308.0,
953,B,True,True,True,True,True,True,True,True,+33 3 65 91 59 02,True,False,4281.0,
954,B,True,True,True,True,True,True,True,True,+33 3 36 95 46 60,True,False,3818.0,
955,B,True,True,True,True,True,True,True,True,02 24 86 42 82,True,False,3183.0,
956,A,True,True,False,False,False,False,False,False,,False,False,,
957,A,True,True,True,True,True,False,False,False,07 86 35 16 56,True,False,4559.0,
958,B,True,True,True,True,True,True,True,True,01 87 12 22 03,True,False,4477.0,
959,B,True,True,True,True,True,True,True,True,03 61 72 42 45,False,True,,3167.0
960,A,True,True,True,True,True,False,False,False,+33 2 19 26 37 92,True,False,3255.0,
961,B,True,True,False,False,False,False,False,False,,False,False,,
962,A,True,True,True,True,True,True,True,True,+33 4 03 32 48 03,True,False,3176.0,
963,A,True,True,True,True,True,False,False,False,03 81 95 79 93,True,False,4124.0,
964,B,True,True,True,True,True,True,True,True,+33 1 25 71 54 17,True,True,1454.0,3289.0
965,A,True,True,True,True,True,True,True,True,06 45 30 92 65,True,False,4410.0,
966,A,True,True,True,True,True,True,True,True,+33 6 79 47 63 60,True,False,4698.0,
967,B,True,True,True,True,False,False,False,False,+33 4 06 62 27 41,True,False,4640.0,
968,A,True,True,True,True,True,True,True,True,04 57 25 71 64,True,False,3551.0,
969,B,True,True,True,False,False,False,False,False,,False,False,,
970,B,True,True,True,True,True,False,False,False,01 41 97 74 10,True,False,4712.0,
971,B,True,True,True,True,True,True,True,True,02 76 34 25 42,True,False,3097.0,
972,B,True,True,True,True,True,True,True,True,+33 7 70 71 96 31,True,True,1513.0,3851.0
973,A,True,True,True,True,True,True,True,True,02 26 22 72 09,True,False,3023.0,
974,B,True,True,False,False,False,False,False,False,,False,False,,
975,A,True,True,True,True,True,False,False,False,+33 3 96 10 73 43,True,False,4151.0,
976,B,True,True,True,True,True,True,True,True,+33 6 82 96 76 65,True,True,1181.0,3271.0
977,B,True,False,False,False,False,False,False,False,,False,False,,
978,A,True,True,True,True,True,True,True,True,04 47 70 73 45,True,False,4544.0,
979,A,True,True,True,True,True,True,True,True,+33 3 69 19 51 50,True,False,3153.0,
980,B,True,True,False,False,False,False,False,False,,False,False,,
981,B,True,True,True,True,True,True,True,True,06 21 96 35 67,True,False,3815.0,
982,A,True,False,False,False,False,False,False,False,,False,False,,
983,B,True,True,False,False,False,False,False,False,,False,False,,
984,B,True,True,False,False,False,False,False,False,,False,False,,
985,B,True,True,False,False,False,False,False,False,,False,False,,
986,A,True,True,True,True,True,True,False,False,+33 6 92 98 81 76,True,False,4394.0,
987,B,True,True,True,False,False,False,False,False,,False,False,,
988,B,True,True,True,True,True,True,True,True,+33 6 52 95 63 39,True,False,4209.0,
989,A,True,False,False,False,False,False,False,False,,False,False,,
990,B,True,True,True,True,False,False,False,False,07 52 62 65 59,True,False,3885.0,
991,B,True,False,False,False,False,False,False,False,,False,False,,
992,A,True,False,False,False,False,False,False,False,,False,False,,
993,A,True,True,True,True,True,False,False,False,+33 2 60 30 36 56,True,True,1603.0,3092.0
994,A,True,True,False,False,False,False,False,False,,False,False,,
995,B,True,False,False,False,False,False,False,False,,False,False,,
996,B,True,True,True,True,False,False,False,False,02 39 54 04 74,True,True,1448.0,3214.0
997,A,True,True,True,True,True,False,False,False,+33 3 96 10 36 66,True,True,1428.0,3206.0
998,A,True,True,True,True,True,False,False,False,03 34 22 56 03,True,False,4961.0,
999,A,True,True,True,True,True,False,False,False,01 12 14 51 10,True,False,3269.0,
